Account,Delivery Location,Shop Location,Order Category,Item Ordered,Shop Name,Unit Price,Quantity,Distance (km),Sub Total,Delivery Fee,Service Fee,Total,Payment Method,Rating,Order Received,Preparing Order,Rider Accepted,Order Ready,Rider At Vendor,Rider Picked Up,Expected Delivery Time,Order Arrived,Order Delivered,time_sequence_valid,prep_time_min,delivery_time_min,delay_min,order_hour,order_dayofweek,order_month,order_year,revenue
AB2203,Ojota,Maryland,Food,Jollof rice & chicken,Mama Cass Kitchen,6000,1,6.4,6000,720,491,7211,QR Code,3.0,2024-10-18 18:16:00,2024-10-18 18:17:00,2024-10-18 18:19:00,2024-10-18 18:24:00,2024-10-18 18:30:00,2024-10-18 18:33:00,2024-10-18 19:00:00,2024-10-18 19:05:00,2024-10-18 19:00:00,False,7.0,44.0,0.0,18,Friday,2024-10,2024,6000
AB2203,Yaba,Surulere,Pastries,Doughnut pack,Golden Crust,20000,1,12.6,20000,1030,211,21241,QR Code,3.0,2024-10-18 21:44:00,2024-10-18 21:48:00,2024-10-18 21:50:00,2024-10-18 21:54:00,2024-10-18 21:58:00,2024-10-18 22:02:00,2024-10-18 22:53:00,2024-10-18 22:59:00,2024-10-18 22:53:00,False,6.0,69.0,0.0,21,Friday,2024-10,2024,20000
AB2203,Adeniran Ogunsanya,Oshodi,Food,Efo riro & pounded yam,Naija Kitchen,10500,1,10.4,10500,920,902,12322,QR Code,3.0,2024-10-18 22:03:00,2024-10-18 22:09:00,2024-10-18 22:12:00,2024-10-18 22:19:00,2024-10-18 22:20:00,2024-10-18 22:24:00,2024-10-18 23:09:00,2024-10-18 23:11:00,2024-10-18 23:09:00,False,10.0,66.0,0.0,22,Friday,2024-10,2024,10500
AB2203,Anthony,Yaba,Pastries,Meat pie,Oven Fresh,1500,1,4.9,1500,645,295,2440,QR Code,3.0,2024-10-21 06:32:00,2024-10-21 06:38:00,2024-10-21 06:45:00,2024-10-21 06:48:00,2024-10-21 06:50:00,2024-10-21 06:51:00,2024-10-21 07:13:00,2024-10-21 07:19:00,2024-10-21 07:13:00,False,10.0,41.0,0.0,6,Monday,2024-10,2024,1500
AB2203,Anthony,Ogba,Pastries,Sausage roll,Golden Crust,1000,1,6.8,1000,740,189,1929,QR Code,3.0,2024-10-24 07:49:00,2024-10-24 07:52:00,2024-10-24 07:54:00,2024-10-24 08:02:00,2024-10-24 08:08:00,2024-10-24 08:12:00,2024-10-24 08:41:00,2024-10-24 08:45:00,2024-10-24 08:41:00,False,10.0,52.0,0.0,7,Thursday,2024-10,2024,1000
AB2203,Maryland,Oshodi,Drinks & Beverages,Bottled juice,Fresh Sips,2000,1,5.3,2000,665,119,2784,QR Code,3.0,2024-10-24 14:02:00,2024-10-24 14:07:00,2024-10-24 14:13:00,2024-10-24 14:17:00,2024-10-24 14:23:00,2024-10-24 14:26:00,2024-10-24 14:50:00,2024-10-24 14:53:00,2024-10-24 14:50:00,False,10.0,48.0,0.0,14,Thursday,2024-10,2024,2000
AB2203,Mushin,Ogba,Food,Jollof rice & chicken,Lekki Eats,6000,2,5.8,12000,690,575,13265,QR Code,3.0,2024-10-30 03:35:00,2024-10-30 03:41:00,2024-10-30 03:47:00,2024-10-30 03:55:00,2024-10-30 04:01:00,2024-10-30 04:06:00,2024-10-30 04:27:00,2024-10-30 04:33:00,2024-10-30 04:27:00,False,14.0,52.0,0.0,3,Wednesday,2024-10,2024,12000
AB2203,Mushin,Adeniran Ogunsanya,Drinks & Beverages,Yoghurt drink,Fresh Sips,4500,2,9.5,9000,875,80,9955,QR Code,3.0,2024-10-31 15:08:00,2024-10-31 15:14:00,2024-10-31 15:18:00,2024-10-31 15:22:00,2024-10-31 15:28:00,2024-10-31 15:30:00,2024-10-31 16:12:00,2024-10-31 16:16:00,2024-10-31 16:12:00,False,8.0,64.0,0.0,15,Thursday,2024-10,2024,9000
AB2203,Ikeja,Ogba,Drinks & Beverages,Yoghurt drink,Cool Blends,4500,2,8.9,9000,845,186,10031,QR Code,3.0,2024-11-02 11:57:00,2024-11-02 12:02:00,2024-11-02 12:06:00,2024-11-02 12:11:00,2024-11-02 12:14:00,2024-11-02 12:19:00,2024-11-02 12:53:00,2024-11-02 12:47:00,2024-11-02 12:53:00,True,9.0,56.0,0.0,11,Saturday,2024-11,2024,9000
AB2203,Mushin,Ikeja,Pastries,Sausage roll,Golden Crust,1000,2,11.2,2000,960,233,3193,QR Code,3.0,2024-11-04 16:54:00,2024-11-04 16:57:00,2024-11-04 17:04:00,2024-11-04 17:07:00,2024-11-04 17:08:00,2024-11-04 17:12:00,2024-11-04 17:57:00,2024-11-04 18:33:00,2024-11-04 17:57:00,False,10.0,63.0,0.0,16,Monday,2024-11,2024,2000
AB2286,Ogba,Anthony,Drinks & Beverages,Yoghurt drink,Zesty Drinks,4500,2,5.0,9000,650,355,10005,QR Code,3.0,2024-11-04 19:19:00,2024-11-04 19:26:00,2024-11-04 19:34:00,2024-11-04 19:41:00,2024-11-04 19:42:00,2024-11-04 19:47:00,2024-11-04 20:12:00,2024-11-04 20:18:00,2024-11-04 20:12:00,False,15.0,53.0,0.0,19,Monday,2024-11,2024,9000
AB2286,Adeniran Ogunsanya,Adeniran Ogunsanya,Drinks & Beverages,Fruit smoothie,Cool Blends,5000,2,7.4,10000,770,96,10866,QR Code,3.0,2024-11-05 06:09:00,2024-11-05 06:16:00,2024-11-05 06:23:00,2024-11-05 06:27:00,2024-11-05 06:28:00,2024-11-05 06:29:00,2024-11-05 06:58:00,2024-11-05 07:00:00,2024-11-05 06:58:00,False,11.0,49.0,0.0,6,Tuesday,2024-11,2024,10000
AB2286,Yaba,Ogba,Food,Jollof rice & chicken,Tasty Bites,6000,2,3.4,12000,570,850,13420,QR Code,3.0,2024-11-10 06:59:00,2024-11-10 07:04:00,2024-11-10 07:06:00,2024-11-10 07:12:00,2024-11-10 07:17:00,2024-11-10 07:21:00,2024-11-10 07:32:00,2024-11-10 07:43:00,2024-11-10 07:32:00,False,8.0,33.0,0.0,6,Sunday,2024-11,2024,12000
AB2286,Surulere,Mushin,Drinks & Beverages,Fruit smoothie,Fresh Sips,5000,2,7.1,10000,755,339,11094,QR Code,3.0,2024-11-10 07:07:00,2024-11-10 07:14:00,2024-11-10 07:15:00,2024-11-10 07:24:00,2024-11-10 07:27:00,2024-11-10 07:31:00,2024-11-10 08:02:00,2024-11-10 08:02:00,2024-11-10 08:02:00,True,10.0,55.0,0.0,7,Sunday,2024-11,2024,10000
AB2286,Ogba,Ojota,Pastries,Meat pie,Sweet Bites Bakery,1500,2,6.2,3000,710,152,3862,QR Code,3.0,2024-11-11 19:42:00,2024-11-11 19:48:00,2024-11-11 19:54:00,2024-11-11 20:01:00,2024-11-11 20:04:00,2024-11-11 20:07:00,2024-11-11 20:34:00,2024-11-11 20:44:00,2024-11-11 20:34:00,False,13.0,52.0,0.0,19,Monday,2024-11,2024,3000
AB2286,Surulere,Anthony,Pastries,Sausage roll,Sweet Bites Bakery,1000,2,13.8,2000,1090,317,3407,QR Code,3.0,2024-11-12 04:49:00,2024-11-12 04:55:00,2024-11-12 04:56:00,2024-11-12 05:05:00,2024-11-12 05:07:00,2024-11-12 05:08:00,2024-11-12 06:03:00,2024-11-12 05:54:00,2024-11-12 06:03:00,True,10.0,74.0,0.0,4,Tuesday,2024-11,2024,2000
AB2286,Anthony,Maryland,Pastries,Sausage roll,Sunrise Bakery,1000,2,6.4,2000,720,206,2926,QR Code,3.0,2024-11-12 10:05:00,2024-11-12 10:08:00,2024-11-12 10:10:00,2024-11-12 10:17:00,2024-11-12 10:19:00,2024-11-12 10:23:00,2024-11-12 10:49:00,2024-11-12 10:54:00,2024-11-12 10:49:00,False,9.0,44.0,0.0,10,Tuesday,2024-11,2024,2000
AB2286,Mushin,Anthony,Food,Efo riro & pounded yam,Kulture Kitchen,10500,2,12.9,21000,1045,443,22488,QR Code,3.0,2024-11-13 11:30:00,2024-11-13 11:35:00,2024-11-13 11:40:00,2024-11-13 11:45:00,2024-11-13 11:46:00,2024-11-13 11:51:00,2024-11-13 12:40:00,2024-11-13 12:55:00,2024-11-13 12:40:00,False,10.0,70.0,0.0,11,Wednesday,2024-11,2024,21000
AB2286,Anthony,Anthony,Food,Fried rice & beef,Naija Kitchen,5000,2,3.4,10000,570,245,10815,QR Code,3.0,2024-11-14 14:55:00,2024-11-14 15:02:00,2024-11-14 15:06:00,2024-11-14 15:12:00,2024-11-14 15:15:00,2024-11-14 15:20:00,2024-11-14 15:33:00,2024-11-14 15:38:00,2024-11-14 15:33:00,False,10.0,38.0,0.0,14,Thursday,2024-11,2024,10000
AB2286,Ikeja,Ojota,Pastries,Chocolate croissant,Golden Crust,5000,1,9.1,5000,855,262,6117,QR Code,3.0,2024-11-15 16:55:00,2024-11-15 16:56:00,2024-11-15 16:58:00,2024-11-15 17:07:00,2024-11-15 17:09:00,2024-11-15 17:10:00,2024-11-15 17:43:00,2024-11-15 17:47:00,2024-11-15 17:43:00,False,11.0,48.0,0.0,16,Friday,2024-11,2024,5000
AB2286,Oshodi,Maryland,Drinks & Beverages,Zobo drink,Smoothie Express,4500,1,9.1,4500,855,125,5480,QR Code,3.0,2024-11-16 20:59:00,2024-11-16 21:02:00,2024-11-16 21:10:00,2024-11-16 21:13:00,2024-11-16 21:18:00,2024-11-16 21:20:00,2024-11-16 21:59:00,2024-11-16 21:52:00,2024-11-16 21:59:00,True,11.0,60.0,0.0,20,Saturday,2024-11,2024,4500
AB2286,Ojota,Yaba,Drinks & Beverages,Bottled juice,Yoghurt Hub,2000,1,14.7,2000,1135,308,3443,QR Code,3.0,2024-11-17 01:28:00,2024-11-17 01:30:00,2024-11-17 01:38:00,2024-11-17 01:40:00,2024-11-17 01:44:00,2024-11-17 01:45:00,2024-11-17 02:42:00,2024-11-17 02:45:00,2024-11-17 02:42:00,False,10.0,74.0,0.0,1,Sunday,2024-11,2024,2000
AB2286,Mushin,Ojota,Pastries,Meat pie,Sweet Bites Bakery,1500,1,3.1,1500,555,347,2402,QR Code,3.0,2024-11-17 23:01:00,2024-11-17 23:04:00,2024-11-17 23:05:00,2024-11-17 23:11:00,2024-11-17 23:15:00,2024-11-17 23:16:00,2024-11-17 23:26:00,2024-11-17 23:23:00,2024-11-17 23:26:00,True,7.0,25.0,0.0,23,Sunday,2024-11,2024,1500
AB2286,Maryland,Yaba,Pastries,Sausage roll,Sunrise Bakery,1000,1,15.8,1000,1190,174,2364,Card,3.0,2024-11-22 05:47:00,2024-11-22 05:51:00,2024-11-22 05:52:00,2024-11-22 06:00:00,2024-11-22 06:01:00,2024-11-22 06:05:00,2024-11-22 07:11:00,2024-11-22 07:11:00,2024-11-22 07:11:00,True,9.0,84.0,0.0,5,Friday,2024-11,2024,1000
AB2286,Mushin,Ikeja,Drinks & Beverages,Bottled juice,Cool Blends,2000,1,8.6,2000,830,277,3107,Card,3.0,2024-11-25 05:02:00,2024-11-25 05:04:00,2024-11-25 05:07:00,2024-11-25 05:13:00,2024-11-25 05:19:00,2024-11-25 05:21:00,2024-11-25 05:57:00,2024-11-25 05:58:00,2024-11-25 05:57:00,False,9.0,55.0,0.0,5,Monday,2024-11,2024,2000
AB2286,Oshodi,Mushin,Drinks & Beverages,Yoghurt drink,Yoghurt Hub,4500,1,2.9,4500,545,80,5125,Card,3.0,2024-11-25 14:05:00,2024-11-25 14:12:00,2024-11-25 14:14:00,2024-11-25 14:21:00,2024-11-25 14:24:00,2024-11-25 14:26:00,2024-11-25 14:38:00,2024-11-25 14:37:00,2024-11-25 14:38:00,True,9.0,33.0,0.0,14,Monday,2024-11,2024,4500
AB2312,Oshodi,Maryland,Pastries,Doughnut pack,Sweet Bites Bakery,20000,1,11.9,20000,995,216,21211,Card,3.0,2024-12-03 23:43:00,2024-12-03 23:44:00,2024-12-03 23:48:00,2024-12-03 23:58:00,2024-12-04 00:01:00,2024-12-04 00:04:00,2024-12-04 00:53:00,2024-12-04 00:57:00,2024-12-04 00:53:00,False,14.0,70.0,0.0,23,Tuesday,2024-12,2024,20000
AB2312,Surulere,Mushin,Drinks & Beverages,Yoghurt drink,Zesty Drinks,4500,1,13.1,4500,1055,243,5798,Card,3.0,2024-12-07 04:52:00,2024-12-07 04:53:00,2024-12-07 04:56:00,2024-12-07 04:59:00,2024-12-07 05:01:00,2024-12-07 05:02:00,2024-12-07 05:54:00,2024-12-07 05:48:00,2024-12-07 05:54:00,True,6.0,62.0,0.0,4,Saturday,2024-12,2024,4500
AB2312,Ikeja,Mushin,Food,Efo riro & pounded yam,Mama Cass Kitchen,10500,2,15.5,21000,1175,621,22796,Card,3.0,2024-12-09 23:48:00,2024-12-09 23:51:00,2024-12-09 23:54:00,2024-12-10 00:02:00,2024-12-10 00:04:00,2024-12-10 00:05:00,2024-12-10 01:07:00,2024-12-10 01:11:00,2024-12-10 01:07:00,False,11.0,79.0,0.0,23,Monday,2024-12,2024,21000
AB2312,Anthony,Oshodi,Drinks & Beverages,Yoghurt drink,Smoothie Express,4500,2,5.1,9000,654,125,9779,Card,3.0,2024-12-17 10:49:00,2024-12-17 10:51:00,2024-12-17 10:56:00,2024-12-17 10:58:00,2024-12-17 10:59:00,2024-12-17 11:03:00,2024-12-17 11:24:00,2024-12-17 11:16:00,2024-12-17 11:24:00,True,7.0,35.0,0.0,10,Tuesday,2024-12,2024,9000
AB2312,Ojota,Ojota,Pastries,Chocolate croissant,Golden Crust,5000,2,2.6,10000,530,208,10738,Card,3.0,2024-12-17 13:46:00,2024-12-17 13:51:00,2024-12-17 13:52:00,2024-12-17 14:00:00,2024-12-17 14:06:00,2024-12-17 14:09:00,2024-12-17 14:18:00,2024-12-17 14:18:00,2024-12-17 14:18:00,True,9.0,32.0,0.0,13,Tuesday,2024-12,2024,10000
AB2312,Anthony,Anthony,Pastries,Sausage roll,Sunrise Bakery,1000,2,5.8,2000,690,338,3028,Card,3.0,2024-12-18 15:19:00,2024-12-18 15:21:00,2024-12-18 15:24:00,2024-12-18 15:29:00,2024-12-18 15:30:00,2024-12-18 15:35:00,2024-12-18 15:56:00,2024-12-18 15:56:00,2024-12-18 15:56:00,True,8.0,37.0,0.0,15,Wednesday,2024-12,2024,2000
AB2312,Surulere,Yaba,Pastries,Chocolate croissant,Sunrise Bakery,5000,2,12.6,10000,1030,195,11225,Card,3.0,2024-12-19 02:16:00,2024-12-19 02:19:00,2024-12-19 02:22:00,2024-12-19 02:27:00,2024-12-19 02:32:00,2024-12-19 02:37:00,2024-12-19 03:27:00,2024-12-19 03:23:00,2024-12-19 03:27:00,True,8.0,71.0,0.0,2,Thursday,2024-12,2024,10000
AB2312,Ogba,Ogba,Pastries,Chocolate croissant,Golden Crust,5000,2,0.6,10000,430,152,10582,Card,3.0,2024-12-21 02:40:00,2024-12-21 02:44:00,2024-12-21 02:49:00,2024-12-21 02:53:00,2024-12-21 02:54:00,2024-12-21 02:59:00,2024-12-21 03:04:00,2024-12-21 03:08:00,2024-12-21 03:04:00,False,9.0,24.0,0.0,2,Saturday,2024-12,2024,10000
AB2312,Ogba,Maryland,Pastries,Doughnut pack,Sweet Bites Bakery,20000,2,5.7,40000,685,124,40809,Card,3.0,2024-12-24 11:17:00,2024-12-24 11:23:00,2024-12-24 11:25:00,2024-12-24 11:29:00,2024-12-24 11:35:00,2024-12-24 11:39:00,2024-12-24 11:58:00,2024-12-24 11:58:00,2024-12-24 11:58:00,True,6.0,41.0,0.0,11,Tuesday,2024-12,2024,40000
AB2312,Mushin,Ojota,Pastries,Meat pie,BakeHouse,1500,2,2.1,3000,505,431,3936,Card,3.0,2024-12-24 22:37:00,2024-12-24 22:41:00,2024-12-24 22:48:00,2024-12-24 22:51:00,2024-12-24 22:52:00,2024-12-24 22:54:00,2024-12-24 23:08:00,2024-12-25 00:27:00,2024-12-24 23:08:00,False,10.0,31.0,0.0,22,Tuesday,2024-12,2024,3000
AB2312,Ikeja,Yaba,Pastries,Doughnut pack,Sweet Bites Bakery,20000,2,13.0,40000,1050,257,41307,Card,3.0,2024-12-27 22:41:00,2024-12-27 22:42:00,2024-12-27 22:49:00,2024-12-27 22:51:00,2024-12-27 22:56:00,2024-12-27 23:00:00,2024-12-27 23:55:00,2024-12-27 23:58:00,2024-12-27 23:55:00,False,9.0,74.0,0.0,22,Friday,2024-12,2024,40000
AB2312,Mushin,Ogba,Drinks & Beverages,Fruit smoothie,Yoghurt Hub,5000,2,13.6,10000,1080,204,11284,Card,3.0,2024-12-28 01:56:00,2024-12-28 01:59:00,2024-12-28 02:06:00,2024-12-28 02:15:00,2024-12-28 02:18:00,2024-12-28 02:22:00,2024-12-28 03:17:00,2024-12-28 03:21:00,2024-12-28 03:17:00,False,16.0,81.0,0.0,1,Saturday,2024-12,2024,10000
AB2312,Mushin,Adeniran Ogunsanya,Drinks & Beverages,Bottled juice,Zesty Drinks,2000,2,2.5,4000,525,262,4787,Card,3.0,2024-12-28 09:37:00,2024-12-28 09:43:00,2024-12-28 09:48:00,2024-12-28 09:53:00,2024-12-28 09:56:00,2024-12-28 09:58:00,2024-12-28 10:13:00,2024-12-28 10:18:00,2024-12-28 10:13:00,False,10.0,36.0,0.0,9,Saturday,2024-12,2024,4000
AB2312,Adeniran Ogunsanya,Anthony,Drinks & Beverages,Yoghurt drink,Fresh Sips,4500,2,4.0,9000,600,325,9925,Card,3.0,2024-12-29 11:17:00,2024-12-29 11:18:00,2024-12-29 11:21:00,2024-12-29 11:25:00,2024-12-29 11:31:00,2024-12-29 11:35:00,2024-12-29 11:49:00,2024-12-29 11:43:00,2024-12-29 11:49:00,True,7.0,32.0,0.0,11,Sunday,2024-12,2024,9000
AB2312,Oshodi,Yaba,Pastries,Meat pie,Sunrise Bakery,1500,1,11.7,1500,985,253,2738,Card,3.0,2024-12-30 09:46:00,2024-12-30 09:52:00,2024-12-30 09:56:00,2024-12-30 10:06:00,2024-12-30 10:07:00,2024-12-30 10:11:00,2024-12-30 10:55:00,2024-12-30 10:59:00,2024-12-30 10:55:00,False,14.0,69.0,0.0,9,Monday,2024-12,2024,1500
AB2312,Anthony,Oshodi,Food,Jollof rice & chicken,Lekki Eats,6000,1,13.3,6000,1065,865,7930,Card,3.0,2024-12-30 22:14:00,2024-12-30 22:16:00,2024-12-30 22:23:00,2024-12-30 22:28:00,2024-12-30 22:29:00,2024-12-30 22:30:00,2024-12-30 23:29:00,2024-12-30 23:28:00,2024-12-30 23:29:00,True,12.0,75.0,0.0,22,Monday,2024-12,2024,6000
AB2312,Ikeja,Ogba,Pastries,Doughnut pack,Golden Crust,20000,1,14.9,20000,1145,212,21357,Card,3.0,2025-01-01 06:54:00,2025-01-01 06:58:00,2025-01-01 07:00:00,2025-01-01 07:10:00,2025-01-01 07:12:00,2025-01-01 07:16:00,2025-01-01 08:15:00,2025-01-01 08:29:00,2025-01-01 08:15:00,False,12.0,81.0,0.0,6,Wednesday,2025-01,2025,20000
AB2312,Surulere,Ojota,Drinks & Beverages,Bottled juice,Yoghurt Hub,2000,1,7.6,2000,780,336,3116,Card,3.0,2025-01-01 20:39:00,2025-01-01 20:40:00,2025-01-01 20:43:00,2025-01-01 20:46:00,2025-01-01 20:47:00,2025-01-01 20:48:00,2025-01-01 21:16:00,2025-01-01 21:29:00,2025-01-01 21:16:00,False,6.0,37.0,0.0,20,Wednesday,2025-01,2025,2000
AB2312,Maryland,Mushin,Drinks & Beverages,Bottled juice,Yoghurt Hub,2000,1,2.5,2000,525,368,2893,Card,3.0,2025-01-02 15:34:00,2025-01-02 15:35:00,2025-01-02 15:40:00,2025-01-02 15:47:00,2025-01-02 15:50:00,2025-01-02 15:54:00,2025-01-02 16:02:00,2025-01-02 16:05:00,2025-01-02 16:02:00,False,12.0,28.0,0.0,15,Thursday,2025-01,2025,2000
AB2312,Yaba,Ojota,Pastries,Chocolate croissant,Sunrise Bakery,5000,1,10.1,5000,905,365,6270,Card,3.0,2025-01-05 02:37:00,2025-01-05 02:38:00,2025-01-05 02:42:00,2025-01-05 02:47:00,2025-01-05 02:49:00,2025-01-05 02:53:00,2025-01-05 03:39:00,2025-01-05 03:39:00,2025-01-05 03:39:00,True,9.0,62.0,0.0,2,Sunday,2025-01,2025,5000
AB2312,Anthony,Adeniran Ogunsanya,Food,Fried rice & beef,Mama Cass Kitchen,5000,1,10.9,5000,945,859,6804,Card,3.0,2025-01-05 17:53:00,2025-01-05 17:54:00,2025-01-05 17:59:00,2025-01-05 18:08:00,2025-01-05 18:14:00,2025-01-05 18:16:00,2025-01-05 18:57:00,2025-01-05 18:56:00,2025-01-05 18:57:00,True,14.0,64.0,0.0,17,Sunday,2025-01,2025,5000
AB2312,Ikeja,Maryland,Pastries,Meat pie,Sunrise Bakery,1500,1,4.3,1500,615,252,2367,Card,3.0,2025-01-06 22:27:00,2025-01-06 22:31:00,2025-01-06 22:34:00,2025-01-06 22:36:00,2025-01-06 22:38:00,2025-01-06 22:43:00,2025-01-06 23:03:00,2025-01-06 23:08:00,2025-01-06 23:03:00,False,5.0,36.0,0.0,22,Monday,2025-01,2025,1500
AB2312,Anthony,Surulere,Drinks & Beverages,Zobo drink,Zesty Drinks,4500,1,5.6,4500,680,110,5290,Card,3.0,2025-01-07 22:51:00,2025-01-07 22:57:00,2025-01-07 22:59:00,2025-01-07 23:08:00,2025-01-07 23:10:00,2025-01-07 23:11:00,2025-01-07 23:32:00,2025-01-07 23:32:00,2025-01-07 23:32:00,True,11.0,41.0,0.0,22,Tuesday,2025-01,2025,4500
AB2312,Adeniran Ogunsanya,Surulere,Pastries,Chocolate croissant,Golden Crust,5000,1,6.2,5000,710,369,6079,Card,3.0,2025-01-08 17:01:00,2025-01-08 17:08:00,2025-01-08 17:14:00,2025-01-08 17:23:00,2025-01-08 17:26:00,2025-01-08 17:28:00,2025-01-08 17:51:00,2025-01-08 17:48:00,2025-01-08 17:51:00,True,15.0,50.0,0.0,17,Wednesday,2025-01,2025,5000
AB2312,Anthony,Maryland,Food,Efo riro & pounded yam,Lekki Eats,10500,2,5.4,21000,670,440,22110,Card,3.0,2025-01-09 06:38:00,2025-01-09 06:44:00,2025-01-09 06:51:00,2025-01-09 07:01:00,2025-01-09 07:06:00,2025-01-09 07:09:00,2025-01-09 07:36:00,2025-01-09 07:39:00,2025-01-09 07:36:00,False,17.0,58.0,0.0,6,Thursday,2025-01,2025,21000
AB2312,Yaba,Mushin,Food,Efo riro & pounded yam,Tasty Bites,10500,3,9.2,31500,859,793,33152,Card,3.0,2025-01-13 18:19:00,2025-01-13 18:26:00,2025-01-13 18:28:00,2025-01-13 18:36:00,2025-01-13 18:41:00,2025-01-13 18:44:00,2025-01-13 19:24:00,2025-01-13 19:21:00,2025-01-13 19:24:00,True,10.0,65.0,0.0,18,Monday,2025-01,2025,31500
AB2312,Adeniran Ogunsanya,Anthony,Drinks & Beverages,Zobo drink,Smoothie Express,4500,1,12.4,4500,1020,139,5659,Card,3.0,2025-01-16 09:27:00,2025-01-16 09:34:00,2025-01-16 09:42:00,2025-01-16 09:52:00,2025-01-16 09:54:00,2025-01-16 09:58:00,2025-01-16 10:50:00,2025-01-16 10:55:00,2025-01-16 10:50:00,False,18.0,83.0,0.0,9,Thursday,2025-01,2025,4500
AB2312,Ojota,Mushin,Pastries,Meat pie,Oven Fresh,1500,1,12.0,1500,1000,226,2726,Card,3.0,2025-01-16 21:17:00,2025-01-16 21:18:00,2025-01-16 21:22:00,2025-01-16 21:27:00,2025-01-16 21:31:00,2025-01-16 21:35:00,2025-01-16 22:29:00,2025-01-16 22:41:00,2025-01-16 22:29:00,False,9.0,72.0,0.0,21,Thursday,2025-01,2025,1500
AB2312,Mushin,Ikeja,Drinks & Beverages,Bottled juice,Zesty Drinks,2000,1,5.7,2000,685,228,2913,Card,3.0,2025-01-17 20:49:00,2025-01-17 20:56:00,2025-01-17 21:04:00,2025-01-17 21:10:00,2025-01-17 21:13:00,2025-01-17 21:16:00,2025-01-17 21:37:00,2025-01-17 21:38:00,2025-01-17 21:37:00,False,14.0,48.0,0.0,20,Friday,2025-01,2025,2000
AB2312,Oshodi,Mushin,Drinks & Beverages,Bottled juice,Zesty Drinks,2000,1,8.4,2000,820,134,2954,Card,3.0,2025-01-19 23:53:00,2025-01-19 23:58:00,2025-01-20 00:04:00,2025-01-20 00:08:00,2025-01-20 00:10:00,2025-01-20 00:12:00,2025-01-20 00:46:00,2025-01-20 00:41:00,2025-01-20 00:46:00,True,10.0,53.0,0.0,23,Sunday,2025-01,2025,2000
AB2312,Yaba,Anthony,Drinks & Beverages,Yoghurt drink,Zesty Drinks,4500,1,5.5,4500,675,180,5355,Card,3.0,2025-01-20 00:42:00,2025-01-20 00:44:00,2025-01-20 00:48:00,2025-01-20 00:57:00,2025-01-20 01:00:00,2025-01-20 01:05:00,2025-01-20 01:25:00,2025-01-20 01:41:00,2025-01-20 01:25:00,False,13.0,43.0,0.0,0,Monday,2025-01,2025,4500
AB2312,Ogba,Yaba,Drinks & Beverages,Bottled juice,Smoothie Express,2000,1,9.0,2000,850,102,2952,Card,3.0,2025-01-20 08:58:00,2025-01-20 09:00:00,2025-01-20 09:07:00,2025-01-20 09:13:00,2025-01-20 09:14:00,2025-01-20 09:16:00,2025-01-20 09:51:00,2025-01-20 09:54:00,2025-01-20 09:51:00,False,13.0,53.0,0.0,8,Monday,2025-01,2025,2000
AB2312,Anthony,Anthony,Food,Efo riro & pounded yam,Tasty Bites,10500,2,3.9,21000,595,568,22163,Card,3.0,2025-01-22 12:40:00,2025-01-22 12:45:00,2025-01-22 12:53:00,2025-01-22 12:55:00,2025-01-22 12:59:00,2025-01-22 13:04:00,2025-01-22 13:25:00,2025-01-22 13:29:00,2025-01-22 13:25:00,False,10.0,45.0,0.0,12,Wednesday,2025-01,2025,21000
AB2312,Mushin,Surulere,Food,Fried rice & beef,Naija Kitchen,5000,1,5.8,5000,690,720,6410,Card,3.0,2025-01-23 13:24:00,2025-01-23 13:27:00,2025-01-23 13:29:00,2025-01-23 13:36:00,2025-01-23 13:37:00,2025-01-23 13:42:00,2025-01-23 14:03:00,2025-01-23 14:02:00,2025-01-23 14:03:00,True,9.0,39.0,0.0,13,Thursday,2025-01,2025,5000
AB2312,Surulere,Yaba,Food,Fried rice & beef,Kulture Kitchen,5000,1,8.0,5000,800,222,6022,Card,3.0,2025-01-24 14:12:00,2025-01-24 14:16:00,2025-01-24 14:23:00,2025-01-24 14:31:00,2025-01-24 14:34:00,2025-01-24 14:36:00,2025-01-24 15:11:00,2025-01-24 15:14:00,2025-01-24 15:11:00,False,15.0,59.0,0.0,14,Friday,2025-01,2025,5000
AB2312,Anthony,Surulere,Food,Spaghetti stir fry & turkey,Naija Kitchen,12000,1,11.9,12000,995,280,13275,Card,3.0,2025-01-24 14:53:00,2025-01-24 14:54:00,2025-01-24 14:56:00,2025-01-24 14:58:00,2025-01-24 15:03:00,2025-01-24 15:07:00,2025-01-24 15:55:00,2025-01-24 16:04:00,2025-01-24 15:55:00,False,4.0,62.0,0.0,14,Friday,2025-01,2025,12000
AB2312,Adeniran Ogunsanya,Adeniran Ogunsanya,Pastries,Meat pie,BakeHouse,1500,1,4.2,1500,610,272,2382,Card,3.0,2025-01-28 11:14:00,2025-01-28 11:17:00,2025-01-28 11:25:00,2025-01-28 11:29:00,2025-01-28 11:35:00,2025-01-28 11:38:00,2025-01-28 12:00:00,2025-01-28 11:53:00,2025-01-28 12:00:00,True,12.0,46.0,0.0,11,Tuesday,2025-01,2025,1500
